Project_ID,Constituency,State,Work category,Work description,RECOMMENDED AMOUNT   ( ₹ ),Category_Mean_Cost,Category_Median_Cost,Anomaly_Score
218172.0,PHULPUR,Uttar Pradesh,normal/others,1- manethu gaushala me samrsebale . 2- manethu gaushala me teenshed and boundri. 3- bhagipur pakka talab ki taraf sawjanik sthal par bondriwall 4-  bahariya me interloking sarak,4433000.0,521220.07,300000.0,-0.071
163356.0,BANKURA,West Bengal,normal/others,supply of one life support ambulance for bankura police line under district bankura,4450000.0,521220.07,300000.0,-0.071
190573.0,KOLKATA UTTAR,West Bengal,normal/others,"supply,installation,testing and commissioning of 2 nos passenger lift g plus 4 5 passenger (with machine room), electrical work including rcc lift shaft (civil work) at bangabasi college,19, rajkumar chakraborty sarani, kolkata 700009",4455680.0,521220.07,300000.0,-0.071
197684.0,CHURU,Rajasthan,normal/others,"construction work of sishu grah in rajkiya sampreshan evm kishor grah, near govt ambedkar hostel, agrasen nagar, ward no 21, churu",4500000.0,521220.07,300000.0,-0.071
160365.0,BISHNUPUR(SC),West Bengal,normal/others,boundary fencing with supply & installation of 2nos.of flood light stand & including flood lights & allied electrical woks wih 40 kva dg    email: beliatorehighschool@gmail.com,4592941.0,521220.07,300000.0,-0.071
218581.0,ALIPURDUARS(ST),West Bengal,normal/others,installation of stand alone solar pv high mast as per wbreda configaration-i different location in binnaguri gp area under banarhat block,4610640.0,521220.07,300000.0,-0.071
164140.0,TRIPURA WEST,Tripura,normal/others,"construction of rcc road beside pragati school, ward no.18, amc, west tripura",4602150.0,521220.07,300000.0,-0.071
247752.0,KOPPAL,Karnataka,normal/others,construction of hi-tech multi gym in hitnal village under koppal parlimentary constituency.,4500000.0,521220.07,300000.0,-0.071
176180.0,BOLPUR(SC),West Bengal,normal/others,installation 10(ten) no 16 mtr highmast street light at 1. buniadanga more 2. abadanga bus stand.3. kurumba sibtola more.4. mandira-majpara more.5.kapsundi masjid more.6.dangal high school more.7.balarampur tematha more.8.langalhata bus stand.9.laghosa masjid more. 10. bisoypur bus stand.executing agency will be e.o. labpur panchayet samity,4649010.0,521220.07,300000.0,-0.071
205968.0,INNER MANIPUR,Manipur,normal/others,"2nd phase of construction of community hall at lamjing meira ching, awaching, imphal east.",4470000.0,521220.07,300000.0,-0.071
171038.0,CHIDAMBARAM(SC),Tamil Nadu,normal/others,construction of two class room building at government higher secondary school thirumanur panchayat in thirumanur block.,4500000.0,521220.07,300000.0,-0.071
283795.0,NAGALAND,Nagaland,normal/others,construction of 8 nos. of fishery pond under mokokchung district.,4500000.0,521220.07,300000.0,-0.071
178537.0,PERAMBALUR,Tamil Nadu,normal/others,construction of two classroom building at lalapettai govt. higher secondary school in kallapalli pt. krishnarayapuram union,4473544.0,521220.07,300000.0,-0.071
240942.0,NELLORE(SC),Andhra Pradesh,normal/others,construction of cc roads including drain from old sivalayam to poleramma temple of kavali town,4500000.0,521220.07,300000.0,-0.071
239295.0,CHHOTA UDAIPUR(ST),Gujarat,normal/others,white glaze tiles tikdi wala bankada,4665600.0,521220.07,300000.0,-0.071
222988.0,CUDDALORE,Tamil Nadu,normal/others,construction of community hall in devanampattinam - 16th ward - cuddalore municipality,4500000.0,521220.07,300000.0,-0.071
195307.0,ALIPURDUARS(ST),West Bengal,normal/others,construction of paver block road and both side pcc drain near the house of mosam bhutia to rabin chhetri house birpara i gp within madarihat birpara block district alipurduar,4512928.0,521220.07,300000.0,-0.071
223046.0,CUDDALORE,Tamil Nadu,normal/others,construction of community hall - in villnagapattu village panchayat - pethankuppam village,4500000.0,521220.07,300000.0,-0.071
241941.0,ALIPURDUARS(ST),West Bengal,normal/others,construction of paver block road from ram kumar chhetri to ashok chettri and hariprasad sharma to rajen sharma under birpara gp i madarihat birpara block in the district of alipurduar,4645179.0,521220.07,300000.0,-0.071
193004.0,SULTANPUR,Uttar Pradesh,normal/others,"high mast street light 95 mtr, 10 way led at different places as per list ( 19 lights) agency upsic prayagraj , uttar pradesh",4520176.0,521220.07,300000.0,-0.071
165824.0,HOSHIARPUR(SC),Punjab,normal/others,construction of new link road from village kukanet upto himachal boundary via ghungrian wala mandir,4583512.0,521220.07,300000.0,-0.071
180263.0,TUMKUR,Karnataka,normal/others,"construction of school buildings ongoing work of shri basaveswara d.el.ed vidyalaya tumakuru a government aided institute, as per the provision under rule  5.1.2 of the mp lad guidelines, provides for utilization of funds under permissible works related to government aided institutions.",4500000.0,521220.07,300000.0,-0.071
149787.0,BARDHAMAN-DURGAPUR,West Bengal,normal/others,approach road beautification project by decorative lighting arrangement from gt road raj college more to burdwan raj college,4422048.0,521220.07,300000.0,-0.071
222316.0,JHARGRAM(ST),West Bengal,normal/others,construction of boundary wall of lalgarh ramkrishna vidyalaya (h.s.).,4398620.0,521220.07,300000.0,-0.0705
197246.0,FIROZABAD,Uttar Pradesh,normal/others,allahadpur link road to mini stadium new interlocking  road 500 meter by 4 meter contact person dr dlip 9412722318,4399000.0,521220.07,300000.0,-0.0705
278912.0,ALLAHABAD,Uttar Pradesh,normal/others,roads contractions in allahabad loksabha city south,4392000.0,521220.07,300000.0,-0.0705
268504.0,SHEOHAR,Bihar,normal/others,the attached enclosure contains the approval expenditure details for the purchase and supply of book shelves worth 4999000 for 16 schools under belsand block within the sitamarhi district assembly constituency under sheohar lok sabha constituency,4368000.0,521220.07,300000.0,-0.0705
185945.0,GUNTUR,Andhra Pradesh,normal/others,construction of skbm municipal corporation high school building (1st and 2nd floor) at at agraharm in division no 24,4373291.0,521220.07,300000.0,-0.0705
181835.0,BOLPUR(SC),West Bengal,normal/others,"construction of cc road at 1. paschimpara idgaha to sk sajal house via raficul islam house.2. abdul hakim house to sardar ali shop and ajmal haque house at metekona vill under illambazar block ,executing agency will be e.o. ssda,bolpur, bibhum w.b.",4358180.0,521220.07,300000.0,-0.0705
177050.0,GORAKHPUR,Uttar Pradesh,normal/others,04 pink toilet in ddu gorakhpur university gorakhpur,4355000.0,521220.07,300000.0,-0.0699
163620.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,construction of a community hall.,4383000.0,521220.07,300000.0,-0.0699
138131.0,BIRBHUM,West Bengal,normal/others,constitution of double coust badminton,4381277.0,521220.07,300000.0,-0.0699
162520.0,PERAMBALUR,Tamil Nadu,normal/others,construction of 2 classroom building @ nehru higher secondary school in eraiyur pt.,4350000.0,521220.07,300000.0,-0.0699
156920.0,ALATHUR(SC),Kerala,repair and renovation,renovation and  repair of  cheerakuzhi  irrigation project  canal,5000000.0,597548.51,464802.0,-0.0698
175556.0,ANDAMAN AND NICOBAR ISLANDS,Andaman And Nicobar Islands,repair and renovation,"repair and renovation of road from cpwd complex, ranchi tikrey dairyfarm to fisheries quarter, port blair",4947034.0,597548.51,464802.0,-0.0693
136145.0,FIROZABAD,Uttar Pradesh,normal/others,developement of inerlocking road from dabur road to village side 500 meters by 3.5 meters,4296367.0,521220.07,300000.0,-0.0688
168645.0,BOLPUR(SC),West Bengal,normal/others,"installation of cctv cameras and other allied materials at bolpur town area ,area under the  jurisdiction of bolpur police station.executing agency will be e.o. s.s.d.a .bolpur, birbhum .w.b.",4290487.0,521220.07,300000.0,-0.0688
194588.0,BASTI,Uttar Pradesh,normal/others,"construction of cc road from purva gangapur temple to culvert of gram panchayat parsa jagir, distance of approximately 500 meters, development block- basti sadar.",4263340.0,521220.07,300000.0,-0.0677
142043.0,BASIRHAT,West Bengal,normal/others,installation of street solar light and 7nos. of eletric based water tank under falti beliaghata g.p & barasat ii panchayat samity. (sl no.-8 to 15),4270000.0,521220.07,300000.0,-0.0677
266492.0,SOUTH DELHI,Delhi,normal/others,"providing of 250 no. of victorian type garden bencehs at varios parks of ward no. 174 sri niwaspuri, cnz",4277102.0,521220.07,300000.0,-0.0677
202355.0,THANJAVUR,Tamil Nadu,normal/others,construction of a multi-purpose waiting room in mela ulur panchayat,4221324.0,521220.07,300000.0,-0.0666
207625.0,BANKURA,West Bengal,normal/others,"installation of five (5) nos of solar photovoltaic submersible pumps set in new bore tube well at different places of neturia block, under purulia district.  near basu dhawra under  sarbari gram panchayat, jl 81, plot 2326, near goyaldihi under digha gram panchayat, jl 112, plot 61, near saitting dhaowra under saltor gram panchayat, jl 87, plot 502, near heddi under digha gram panchayat,  jl 69, plot 221, near namo digha, digha gram panchayat, jl 68, plot 274_275",4247224.0,521220.07,300000.0,-0.0666
181857.0,BOLPUR(SC),West Bengal,normal/others,"installation of highmast street light 1.tantbandhi busstand more,2. khaerbuni dharmaraj tola more,3.bhalas durgatola more, 4. layekpur shibtola more,5.haranandapur more,6. chowhatta masjid more,7. paschimpara masjid more, 8. patharghata more,.9.moeashpur bus stand,executing agency will be e.o. labpur panchayet samity.",4175711.0,521220.07,300000.0,-0.0661
166825.0,MOHANLALGANJ(SC),Uttar Pradesh,normal/others,1 way solar lights 210 qty  according to the list attached,4196010.0,521220.07,300000.0,-0.0661
200047.0,HOOGHLY,West Bengal,normal/others,renovation or upgradation (civil work) of mini indoor stadium at bibirhat charaktala under word no  1 under chandannagar municipal corporation hooghly (phase i),4200000.0,521220.07,300000.0,-0.0661
210889.0,BIRBHUM,West Bengal,normal/others,"purches of fire tenders for goverment run institutions, rakta karabi auditorium under rampurhat municipality, executive agency - chairman rampurhat municipality.",4191090.0,521220.07,300000.0,-0.0661
169434.0,CHENNAI SOUTH,Tamil Nadu,normal/others,"construction of toilet in chennai primary school, govindasamy nagar, virugambakkam",4170000.0,521220.07,300000.0,-0.0661
212611.0,SOUTH DELHI,Delhi,repair and renovation,"improvement and development of road by providing dense carpeting from rajendra house to hansraj house to khemu bidhuri house via shiv mandir chowk to mb road red light, tughlakabad village in ward no. 178, cnz",4750786.0,597548.51,464802.0,-0.0655
187617.0,BARRACKPUR,West Bengal,normal/others,"sitc of cctv cameras for bhatpara police station areas under bhatpara municipality, (scope of work under ward no 1 -17)",4150000.0,521220.07,300000.0,-0.0644
208640.0,MEDINIPUR,West Bengal,normal/others,construction of bridge over kalijwan khal in between kumarda and digda under nilda gp,4147646.0,521220.07,300000.0,-0.0644
143945.0,BOLPUR(SC),West Bengal,normal/others,"construction of boundary wall at sukhbazar eco park under ,illambazar block ,executing agency will be eo s.s.d.a. bolpur, birbhum.",4124451.0,521220.07,300000.0,-0.0644
187616.0,BARRACKPUR,West Bengal,normal/others,"sitc of cctv cameras for jagaddal police station areas under bhatpara municipality, (scope of work under ward no 18 -35)",4150000.0,521220.07,300000.0,-0.0644
248760.0,JAHANABAD,Bihar,normal/others,"work details attached as per letter to purchase and supply three book shelves each (as per specifications attached) under the furniture head for the mentioned various schools within the jehanabad district in kako, makhdumpur, ratni faridpur, jehanabad and modanganj  block",4108500.0,521220.07,300000.0,-0.0634
218578.0,ALIPURDUARS(ST),West Bengal,normal/others,installation of stand alone solar pv street light as per wbreda configaration-i different location in tea garden area under jalpaiduri distict,4113486.0,521220.07,300000.0,-0.0634
151435.0,BARDHAMAN PURBA(SC),West Bengal,normal/others,construction of steel foot bridge (low weight 4 wheeler vehicles can pass)over joypur canal at natu gp,4042000.0,521220.07,300000.0,-0.0617
198384.0,KANPUR,Uttar Pradesh,normal/others,kanpur nagar ke vibhinna sarvjanik sthano par 100 nag steel benches ka adhisthapan karya,4021222.0,521220.07,300000.0,-0.0574
140292.0,HARDOI (SC),Uttar Pradesh,normal/others,30 ?? 6?? 170 ?? 200 ??? ???? ????????? ?????,4022832.0,521220.07,300000.0,-0.0574
145108.0,BANKURA,West Bengal,normal/others,"installation of 14 nos. of solar high mast lights at different places of khalagram, harmasra, taldangra and panchmura gram panchayat area under taldangra block, district - bankura",4020731.0,521220.07,300000.0,-0.0574
190860.0,KANCHEEPURAM(SC),Tamil Nadu,normal/others,construction of community center at mugaiyur panchayat.,4000000.0,521220.07,300000.0,-0.0569
240943.0,NELLORE(SC),Andhra Pradesh,normal/others,construction of single lane bridge across supply channel of chagollu tank near krishnapuram village in ulavapadu mandal,4000000.0,521220.07,300000.0,-0.0569
197901.0,MUMBAI SOUTH CENTRAL,Maharashtra,normal/others,"near gulmohar society ranade road, dadar (w)",4000000.0,521220.07,300000.0,-0.0569
262976.0,VADODARA,Gujarat,normal/others,vahivati ward 10 gotri khate avel g.m.e.r.s. hospital ma advance cardiac care ambulance (acls) aapvani kamgiri,4000000.0,521220.07,300000.0,-0.0569
225379.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at ceylon colony village in panchalankurichi panchayat in ottapidaram panchayat union,4000000.0,521220.07,300000.0,-0.0569
225383.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at anavarathanallur village in vasavappapuram panchayat in karungulam panchayat union,4000000.0,521220.07,300000.0,-0.0569
197851.0,MUMBAI SOUTH CENTRAL,Maharashtra,normal/others,near balaji temple matunga east,4000000.0,521220.07,300000.0,-0.0569
231068.0,MUMBAI NORTH,Maharashtra,normal/others,"construction of library and toilets, near sivaganga housing cooperative society, survey no. 263, bhabrekar nagar, charkop village, kandivali west",4000000.0,521220.07,300000.0,-0.0569
197882.0,MUMBAI SOUTH CENTRAL,Maharashtra,normal/others,near vitthal rakumai temple dadar (w),4000000.0,521220.07,300000.0,-0.0569
230964.0,VISAKHAPATNAM,Andhra Pradesh,normal/others,"proposed renovation of zphs includes civil repair works and construction of a new floor, installation of safety grills and doors for the existing second floor, upgradation of classrooms, and increasing the ground level for the ro plant.",4000000.0,521220.07,300000.0,-0.0569
300755.0,ANAKAPALLE,Andhra Pradesh,normal/others,construction of additional class rooms for arts group to sri gurajada appa rao government degree college at dharmavaram in ward no. 10 of yelamanchili municipality of anakapalli district,4000000.0,521220.07,300000.0,-0.0569
229775.0,RAJSAMAND,Rajasthan,normal/others,salgan suchi anusaar rajsamnd jile me school libraries hetu book purchases,4000000.0,521220.07,300000.0,-0.0569
300754.0,ANAKAPALLE,Andhra Pradesh,normal/others,construction of additional class rooms for science group to sri gurajada appa rao government degree college at dharmavaram location in ward no. 10 of yelamanchili municipality of anakapalli district.,4000000.0,521220.07,300000.0,-0.0569
243753.0,BAHRAICH(SC),Uttar Pradesh,normal/others,district bahraich ke schoolon me library hetu pustak aapurti ke sambandh me,4000000.0,521220.07,300000.0,-0.0569
191917.0,KRISHNANAGAR,West Bengal,normal/others,construction of slab culvert on arpara canel from kubernagar bazar to satyapur village in bikrampur gp under nakashipara block.,3997116.0,521220.07,300000.0,-0.0569
242689.0,ELURU,Andhra Pradesh,normal/others,construction of multi purpose hall near yanamadala ramaswamy choulty in appanaveedu village of pedapadu mandal,4000000.0,521220.07,300000.0,-0.0569
142092.0,KANCHEEPURAM(SC),Tamil Nadu,normal/others,"construction of community hall at naickenkuppam panchayat, walajabad panchayat union.",4000000.0,521220.07,300000.0,-0.0569
197044.0,SITAPUR,Uttar Pradesh,normal/others,"construction of big size rcc puliya on west side of rapta pul in kandi nirmalpurva,golak gondor block reausa vidhansabha sweta.",3997981.0,521220.07,300000.0,-0.0569
145431.0,MUMBAI NORTH WEST,Maharashtra,normal/others,"consturction of ladikaran at mrunaltai gore, near nagari niwara parisad, dindoshi, goregaon (e)",4000000.0,521220.07,300000.0,-0.0569
254588.0,ELURU,Andhra Pradesh,normal/others,formation of cc road at sc area for the length of 3.000 to 3.177 km at atapaka village to varahapatnam road junction in kaikaluru mandal,4000000.0,521220.07,300000.0,-0.0569
220737.0,ANAKAPALLE,Andhra Pradesh,normal/others,construction of class rooms (science group) to govt. degree college of v.madugula village and mandal of anakapalli district,4000000.0,521220.07,300000.0,-0.0569
212286.0,TIRUVALLUR(SC),Tamil Nadu,normal/others,construction of additional 2 classroom building  for govt.girls higher secondary school at manavalanagar at vengathur panchayat in kadambathur block.,4000000.0,521220.07,300000.0,-0.0569
182173.0,KAKINADA,Andhra Pradesh,normal/others,"construction of multipurpose hall at 1st ward, yellayyapeta hamlet of kona forest",4000000.0,521220.07,300000.0,-0.0569
217804.0,BALURGHAT,West Bengal,normal/others,repairing of 1.2 kilometer road from khanpur more to ajay das house.,4000000.0,521220.07,300000.0,-0.0569
280135.0,DAVANAGERE,Karnataka,normal/others,construction of samudaya bhavana in kanakuppe village,4000000.0,521220.07,300000.0,-0.0569
204835.0,NAGAPATTINAM(SC),Tamil Nadu,normal/others,construction of bus shelter at aalangudi panchayat of valangaiman block,4000000.0,521220.07,300000.0,-0.0569
157009.0,TRIPURA EAST(ST),Tripura,normal/others,"construction of sports complex in convergence with mgnrega at ambassa & ganganagar aspirational block area,",4000000.0,521220.07,300000.0,-0.0569
225125.0,SIKKIM,Sikkim,normal/others,"construction of drainage system for flood control at shiva kholsa,namcheybong",4000000.0,521220.07,300000.0,-0.0569
278188.0,VISAKHAPATNAM,Andhra Pradesh,normal/others,"construction of a semi-open mess hall with sheet roofing, 3 feet peripheral wall with grill openings, cement flooring, and rcc bench seating for facilitating 400 to 500 students , including basic electrical and allied works, complete in all respects.",4000000.0,521220.07,300000.0,-0.0569
251882.0,VIJAYAWADA,Andhra Pradesh,normal/others,providing gravity main pipeline and 40 kl sump well,4000000.0,521220.07,300000.0,-0.0569
203074.0,KARUR,Tamil Nadu,normal/others,"construction of skill development and employment center building and purchase of smart board, tables and chairs for the skill development and employment center in viralimalai branch library, viralimalai.",4000000.0,521220.07,300000.0,-0.0569
268662.0,KENDRAPARA,Odisha,normal/others,provision of 67 nos. of motirized tricycle with lithium-ion battery (3 years warranty) for pwds patients in kendrapara district,4020000.0,521220.07,300000.0,-0.0569
163291.0,ANANTAPUR,Andhra Pradesh,normal/others,"construction of new building vishranthi dhamam (male block) at govt., general hospital, ananthapuramu",4000000.0,521220.07,300000.0,-0.0569
163380.0,KOLKATA DAKSHIN,West Bengal,normal/others,"construction of additional classrooms and toilet facilities of chetla boys high school at 29 by 2 chetla central road, mani sanyal sarani, chetla, kolkata 700027, ward 82.",4000000.0,521220.07,300000.0,-0.0569
204509.0,PERAMBALUR,Tamil Nadu,normal/others,construction of two classroom building at pinnavasal panchayat union elementary school in poovalur tp,4000000.0,521220.07,300000.0,-0.0569
210680.0,MADURAI,Tamil Nadu,normal/others,"construction of community hall, somagiripatti, near karuppu temple arch(opp. to veterinary hospital), melavalavu panchayat, kottampatti panchayat union 2024-2025",4000000.0,521220.07,300000.0,-0.0569
210459.0,NAGAPATTINAM(SC),Tamil Nadu,normal/others,construction of bus passenger shelter at thopputhurai of vedaranyam municipality,4000000.0,521220.07,300000.0,-0.0569
210453.0,NAGAPATTINAM(SC),Tamil Nadu,normal/others,construction of bus shelter at bazaar street thevur village of thevur panchayat in kilvelur block,4000000.0,521220.07,300000.0,-0.0569
179160.0,INNER MANIPUR,Manipur,normal/others,"contruction of a community hall at lamjing meira ching, awaching, imphal east.",4000000.0,521220.07,300000.0,-0.0569
165948.0,SUPAUL,Bihar,normal/others,supaul jila ke vibhinn vidyalayon me vidyarthiyon ke liye pustako ki aapurti,4000000.0,521220.07,300000.0,-0.0569
211369.0,THOOTHUKKUDI,Tamil Nadu,normal/others,"construction of community hall at ilampuvanam village, ilampuvanam panchayat in thothukudi district",4000000.0,521220.07,300000.0,-0.0569
218824.0,VAISHALI,Bihar,normal/others,installation of multi-gym equipment,4000000.0,521220.07,300000.0,-0.0569
180092.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of multi purpose hall at paneerkulam village and panchayat in kayathar panchayat union,3998675.0,521220.07,300000.0,-0.0569
259157.0,DUM DUM,West Bengal,normal/others,purchase of dialysis machine for dr b c roy general hospital and maternity home under new barrackpore municipality,4000000.0,521220.07,300000.0,-0.0569
149731.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at kodukkamparai panchayat in kovilpatti panchayat union,4000000.0,521220.07,300000.0,-0.0569
149732.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at kilavipatti village and panchayat  kovilpatti panchayat union,4000000.0,521220.07,300000.0,-0.0569
150048.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at pommaiahpuram village in sakkammalpuram panchayat vilathikulam panchayat union,3999840.0,521220.07,300000.0,-0.0569
150097.0,BASTI,Uttar Pradesh,normal/others,"construction work of c.c. road from dubaula pachpedwa road to nabi ullah's shop till majhowa chaudhary pitch road, block gaur 530 metre",4016720.0,521220.07,300000.0,-0.0569
261731.0,BAPATLA,Andhra Pradesh,normal/others,providing cc road from rn r b road to govt polytechnic college in repalle municipality,4000000.0,521220.07,300000.0,-0.0569
204837.0,NAGAPATTINAM(SC),Tamil Nadu,normal/others,construction of bus shelter near by kalappal govt. hr. sec. school,4000000.0,521220.07,300000.0,-0.0569
206391.0,KOLKATA UTTAR,West Bengal,normal/others,construction of community hall in ward no. 47,4000000.0,521220.07,300000.0,-0.0569
220734.0,ANAKAPALLE,Andhra Pradesh,normal/others,construction of class rooms (arts group) to govt. degree college of v.madugula village and mandal  of anakapalli district,4000000.0,521220.07,300000.0,-0.0569
218826.0,VAISHALI,Bihar,normal/others,installation of multi-gym equipment,4000000.0,521220.07,300000.0,-0.0569
204836.0,NAGAPATTINAM(SC),Tamil Nadu,normal/others,construction of bus shelter at peralam bus stand in peralam town panchayat,4000000.0,521220.07,300000.0,-0.0569
182609.0,Puducherry,Puducherry,normal/others,providing cement concrete road and drainage facilities to jeevanandham street and swamy vivekananda street at ashok nagar in lawspet constituency.,4000000.0,521220.07,300000.0,-0.0569
219312.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at sakkammalpuram village at vallinayagapuram panchayat in ottapidaram panchayat union tuticorin district,4000000.0,521220.07,300000.0,-0.0569
219237.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of community hall at alwarkarkulam village in alwarkarkulam panchayat in karungulam panchayat union tuticorin district,4000000.0,521220.07,300000.0,-0.0569
251087.0,VISAKHAPATNAM,Andhra Pradesh,normal/others,construction of additional classrooms,4000000.0,521220.07,300000.0,-0.0569
208722.0,MEDINIPUR,West Bengal,normal/others,construction of rest house at karnagarh (near karnagarh mahamaya mandir) under salboni ps,4000000.0,521220.07,300000.0,-0.0569
219017.0,MUMBAI NORTH EAST,Maharashtra,normal/others,"samaj kalyan kendra, ladikartan, sushobhikaran at near gurukrupa mandal, anand gad, parkside, ghatkopar west",4000000.0,521220.07,300000.0,-0.0569
198726.0,OUTER MANIPUR(ST),Manipur,normal/others,construction of office and guest house at phalee village,4000000.0,521220.07,300000.0,-0.0569
198720.0,OUTER MANIPUR(ST),Manipur,normal/others,construction of permanent stage at teinem village,4000000.0,521220.07,300000.0,-0.0569
201255.0,BARDHAMAN PURBA(SC),West Bengal,normal/others,construction of the gallery and players restroom with washroom facilities,3982671.0,521220.07,300000.0,-0.0563
161331.0,ARAKU(ST),Andhra Pradesh,normal/others,construction of community centers and community halls,3990000.0,521220.07,300000.0,-0.0563
221036.0,ARAKU(ST),Andhra Pradesh,normal/others,"providing of cc road retaining wall  calvert from 0 0km to 0 250 km from gondivalasa road to morriguda of dumbriguda mandal, asr dt",3990000.0,521220.07,300000.0,-0.0563
236776.0,GHAZIABAD,Uttar Pradesh,normal/others,ward no 16 meerut road mann dham se morta shamshan ghaat tak jane wale marg par proprti se kali sadaktak nali and interlocking tiles ka nirman karya,3965000.0,521220.07,300000.0,-0.0547
239019.0,BILASPUR,Chhattisgarh,normal/others,"bilaspur club parisar civil line bilaspur me septic tank, pravesh gate, boundarywall nirman madar teresa ward, ward no. 23 bilaspur",3968000.0,521220.07,300000.0,-0.0547
140290.0,HARDOI (SC),Uttar Pradesh,normal/others,19 ?? 6?? 170 ?? 200 ??? ???? ????????? ?????,3959045.0,521220.07,300000.0,-0.0547
215774.0,JANGIPUR,West Bengal,normal/others,construction of roads with protection wall towrds the road between giria patlatola to proposed wbsedcl power sub station,3942000.0,521220.07,300000.0,-0.0542
136856.0,FIROZABAD,Uttar Pradesh,normal/others,developement work of interlocking road and drainage system nagla inchi from ajaypal house to rakesh house 275 meter by 4 meter and drainage 550 meter,3947127.0,521220.07,300000.0,-0.0542
226499.0,AGRA(SC),Uttar Pradesh,normal/others,cc work from pappu house to ram bhai school in ramnagar rahul vihar agra,3924100.0,521220.07,300000.0,-0.0542
207102.0,SREERAMPUR,West Bengal,normal/others,"construction of cultural education centre at 34, k.g.t. road, hindmotor, uttarpara under uttarpara-kotrung municipality",3947289.0,521220.07,300000.0,-0.0542
161441.0,BARDHAMAN-DURGAPUR,West Bengal,repair and renovation,restroration of road from pal building to church via big bazar in ward no 3 under burdwan municipality,4197869.0,597548.51,464802.0,-0.0536
220369.0,ALLAHABAD,Uttar Pradesh,normal/others,allahabad loksabha kshetra me high mast installation,3919505.0,521220.07,300000.0,-0.0536
231652.0,BADAUN,Uttar Pradesh,normal/others,budaun mein 19 sthano par semi high mast light (1.696 per light)and 1 sthan par high mast (6.76 per light) light,3898400.0,521220.07,300000.0,-0.0515
184920.0,MIRZAPUR,Uttar Pradesh,normal/others,serial number 09 of letter number 1609 dated 17 feb 2025 of pd drda mirzapur,3907000.0,521220.07,300000.0,-0.0515
141400.0,KANPUR,Uttar Pradesh,normal/others,installation of 26 semi high mast light at 9.5 meter poll (4x200watt) at different places in kanpur nagar according to  letter attached.,3831541.0,521220.07,300000.0,-0.0467
151181.0,REWA,Madhya Pradesh,normal/others,solar street lights,3837900.0,521220.07,300000.0,-0.0467
255803.0,BOLPUR(SC),West Bengal,repair and renovation,"construction of boundary wall, cultural stage and renovation of class room of srinanda high school at jambuni,bolpur .executing agency will be e.o. s s d a ,bolpur .",3961373.0,597548.51,464802.0,-0.0467
218170.0,PHULPUR,Uttar Pradesh,normal/others,10 electric highmast light (20mtr.) and  01 (9 mtr.),3818512.0,521220.07,300000.0,-0.0456
203855.0,BAHARAMPUR,West Bengal,normal/others,"installation of 34 nos cctv cameras at nowda,  the executive agency will be md the west bengal small industries development corporation limited.",3808000.0,521220.07,300000.0,-0.0424
260864.0,AKBARPUR,Uttar Pradesh,trust and society,vikramjeet singh sanatan dharm college ke lala hardatt rai chatrawas ke bagal me pt. deen dayal upadhyay ji ki smriti me ek library ka nirman karya,4883000.0,966698.7,500000.0,-0.0415
222318.0,JHARGRAM(ST),West Bengal,trust and society,"up-gradation of sukanta kridangan as mini stadium under amlasuli gp, paschim medinipur.",4882225.0,966698.7,500000.0,-0.0415
249480.0,KANPUR,Uttar Pradesh,normal/others,janpad kanpur nagar ke vidhan sabha kidwai nagar me 18 nag semi highmast light ka adhisthapan.,3796187.0,521220.07,300000.0,-0.0403
248412.0,BASTI,Uttar Pradesh,normal/others,"construction of a cc road from nagara bodihar square to ekdangi, approximately 500 meters, in bankati development block.",3789000.0,521220.07,300000.0,-0.0398
206801.0,UJJAIN(SC),Madhya Pradesh,normal/others,ujjain sansadiy skestra me 35 divyangjano ko eletric tryscooty praday (sanshodhit 9.10.25),3779650.0,521220.07,300000.0,-0.0392
262639.0,KANTHI,West Bengal,normal/others,installation of solar high mast total 10 nos,3682662.0,521220.07,300000.0,-0.0381
262808.0,KANTHI,West Bengal,normal/others,installation of solar high mast total 10 nos,3682662.0,521220.07,300000.0,-0.0381
197640.0,GORAKHPUR,Uttar Pradesh,normal/others,10 icu bed with remote controls in aiims gorakhpur,3704000.0,521220.07,300000.0,-0.0381
149088.0,CHENNAI SOUTH,Tamil Nadu,normal/others,"kaveri rengan street, thasarathapuram diwakar nagar & streets z-10, ward 129",3686000.0,521220.07,300000.0,-0.0381
204345.0,BISHNUPUR(SC),West Bengal,normal/others,construction of open step gallery,3700000.0,521220.07,300000.0,-0.0381
222638.0,SREERAMPUR,West Bengal,normal/others,purchase for trauma care  ambulance at  matri sadan  rishra under rishra municipality.,3750000.0,521220.07,300000.0,-0.0376
208912.0,GHATAL,West Bengal,normal/others,installation of high mast light 10nos,3749895.0,521220.07,300000.0,-0.0376
